Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF30,OUT027,3424.3360940295443
FDK03,OUT035,4226.13040569777
FDT45,OUT017,1026.422690294982
NCC54,OUT027,5194.851031781576
FDP08,OUT018,2849.0800688813847
FDU44,OUT046,2638.047544133015
DRG39,OUT035,1015.4200326846158
FDU32,OUT049,2075.795779739657
FDY27,OUT049,2944.70686796859
NCP54,OUT013,1985.1709650661282
NCZ41,OUT049,2109.927321701092
DRL49,OUT013,2299.7546560537817
FDI05,OUT018,994.9651032872705
FDY56,OUT045,3549.7117595701748
DRC13,OUT013,2078.6195782868585
NCV29,OUT017,2936.1348111235548
FDR24,OUT049,1579.745406304591
FDZ34,OUT018,2770.330602645515
FDP37,OUT035,2146.7230608449445
FDX08,OUT027,4326.774891919287
FDS57,OUT045,2187.45040050811
NCG18,OUT049,1730.9549415522988
FDK25,OUT018,2427.6984664865813
FDH53,OUT049,1484.1887042353974
DRI59,OUT018,3253.658448516061
FDA52,OUT046,2842.822865500111
FDT20,OUT010,-1255.3819481733049
FDE36,OUT019,740.6856422658987
FDI24,OUT017,2873.774195766849
FDB28,OUT018,2872.370540255928
FDV11,OUT017,2957.258497218865
FDP01,OUT046,2496.7107731269766
FDD34,OUT027,4038.5354565321945
FDJ50,OUT027,2326.480526279691
FDZ44,OUT013,1932.900533208859
DRO59,OUT035,1364.563348701208
DRB48,OUT045,639.3625262663242
FDR21,OUT018,2503.1284416176927
NCE42,OUT010,1799.2164139152214
FDO23,OUT046,1499.1550037570423
NCE30,OUT018,3055.3779958900154
FDQ22,OUT035,800.1230528220285
FDY01,OUT045,1805.6073931414371
FDS08,OUT017,2922.9901887661463
FDG28,OUT018,3677.3764431580335
FDQ51,OUT018,599.8385665364726
FDB05,OUT017,4035.23675973175
FDO56,OUT049,2009.0335078607054
FDE02,OUT018,1201.3691744326777
FDN45,OUT017,3620.1344533025513
FDS09,OUT013,885.7734171523712
NCA54,OUT018,2580.4106204079976
FDP09,OUT010,1455.5567225042391
FDC53,OUT045,1536.864386429282
NCM55,OUT017,3033.461441808145
FDL09,OUT018,2433.2214512462924
FDA11,OUT019,-385.8742397621028
FDA50,OUT045,1449.649209024787
FDC23,OUT017,2959.8857129663375
FDE22,OUT049,2629.473248779287
FDD23,OUT046,3013.655169955803
NCA29,OUT049,2823.056915468941
FDK38,OUT046,2354.2346719827556
DRC13,OUT046,1996.6346107528325
NCP43,OUT049,2920.459678627991
FDX28,OUT049,1718.0394819467645
FDF08,OUT049,1595.855037058169
FDZ33,OUT046,2379.482231306749
FDD10,OUT049,2987.359303322019
FDO58,OUT017,2692.198424701276
FDI50,OUT017,3795.842912696524
FDO58,OUT045,2572.237756412143
FDX08,OUT013,2908.488318749263
NCK17,OUT010,-1229.8317348856376
FDF39,OUT035,4337.896101392675
FDU45,OUT010,-71.3415061189014
NCJ18,OUT018,1554.0763635802532
DRC27,OUT019,1967.5537905217848
DRC25,OUT035,1514.9215406239969
FDU59,OUT035,2697.533116850936
FDU28,OUT035,3190.135559324409
NCP30,OUT046,678.225574634568
FDB39,OUT018,642.4385345833102
FDE41,OUT013,1487.8119528459413
DRH11,OUT010,-1011.7994693937563
FDA58,OUT045,3668.227938890221
FDU50,OUT046,1904.830968678728
FDM34,OUT013,2105.967133937186
FDM44,OUT027,3096.798796092769
FDR39,OUT045,2849.387470351491
FDM25,OUT045,2765.2596028272833
FDQ49,OUT049,2637.9494081377925
DRH25,OUT018,596.7759970512587
FDM09,OUT027,4198.8556612618595
FDL44,OUT019,685.4130657794542
NCR42,OUT018,262.89190964797535
DRL59,OUT046,869.0133348451686
FDX43,OUT013,2719.28086627629
DRK47,OUT010,1649.3969340720637
FDU48,OUT018,1827.2300841090885
FDY12,OUT045,800.9537713160555
NCN43,OUT018,1673.3896830235722
NCM55,OUT018,2614.9086378477964
FDQ21,OUT027,3439.4850214894923
FDX13,OUT035,4111.347231337728
NCK30,OUT027,5421.031461217135
FDG20,OUT049,2910.476941734991
DRG27,OUT017,762.8807560345842
FDY14,OUT018,3886.2348652712376
FDP59,OUT035,1838.717158859951
FDU60,OUT017,2838.64217966512
NCC18,OUT019,768.4976752283571
DRJ39,OUT017,3543.1810824967897
FDS07,OUT049,1927.231032676073
FDM08,OUT027,5020.101437841762
FDP51,OUT045,1897.3769322029748
FDU16,OUT035,1535.4327835403715
FDH12,OUT013,1735.027586219256
DRE48,OUT010,1201.85439847124
NCL42,OUT027,5290.379281636991
FDR21,OUT045,2747.295892363163
NCW29,OUT035,2220.761464462123
FDO11,OUT013,4030.2260273599363
NCM31,OUT049,2326.5000630658346
FDV35,OUT019,549.9885810455819
FDF58,OUT017,1138.1877317262492
NCE43,OUT049,2744.0176389318135
FDA02,OUT035,2483.9547913735178
DRL37,OUT010,-1166.8188784576623
FDR24,OUT018,1241.1250366703002
FDW59,OUT049,1458.8567992200594
FDS22,OUT049,907.8829567703801
FDW24,OUT017,933.9664100396483
FDU24,OUT035,1715.3659269497207
FDA21,OUT027,4430.724649224725
FDH58,OUT027,3350.7607270450158
FDW36,OUT018,1396.4523873706075
FDI45,OUT027,4205.275864037872
FDU01,OUT018,2729.6167005552998
FDF35,OUT027,3190.6919360745037
FDU43,OUT019,1909.327243492481
FDE24,OUT019,383.5874586630914
FDK50,OUT049,2705.139927592988
FDG31,OUT045,977.5334580704755
FDC60,OUT045,1417.2860062099242
FDL36,OUT013,1484.6677384145294
FDP21,OUT013,3081.8180248639846
FDW16,OUT045,1439.7690829349383
FDX02,OUT017,3662.965927393412
FDQ58,OUT027,3942.2967851362405
FDT51,OUT046,1828.307088906366
FDD59,OUT049,1439.9497383212506
NCM42,OUT018,1456.1045464079261
FDA57,OUT018,418.63825472148596
FDZ48,OUT035,1946.1710023830633
FDE46,OUT045,2370.394315052886
NCZ30,OUT019,27.380808033010112
FDB56,OUT017,3143.0474026233665
FDA25,OUT027,3180.5524782741836
FDD20,OUT013,2050.716557690511
FDL25,OUT013,1556.7039911129852
NCO18,OUT049,2885.1967443908275
FDJ45,OUT017,698.6678505865838
FDR12,OUT035,2895.7067331325325
NCF19,OUT010,-1148.4615530865021
FDK25,OUT046,2666.965433474441
NCR17,OUT046,1816.1813838982516
FDC52,OUT046,2480.2585171265846
NCA54,OUT017,2958.5229350595923
FDR45,OUT010,1891.831551975436
NCM19,OUT049,1907.3303067864067
FDF39,OUT027,5665.727883618882
FDX23,OUT049,1663.4033733601286
FDD58,OUT027,3053.867369470361
FDX28,OUT013,1664.7880410991067
NCD31,OUT013,2598.329244677092
FDU57,OUT018,2156.3071985567135
FDI27,OUT046,818.533495795369
NCM42,OUT046,1717.0322286907717
FDD32,OUT027,2819.1264763917166
FDI34,OUT013,3684.9213404767875
NCM29,OUT049,2156.4395838483465
FDG46,OUT018,1579.2497268423094
DRC01,OUT010,-1054.0244909795547
FDB15,OUT027,5585.933010444387
NCA17,OUT027,3838.8283011681833
FDF10,OUT046,2399.239039547304
FDR26,OUT027,4292.25594467068
FDI02,OUT049,1933.7692615718006
NCM54,OUT010,108.4801244463282
FDF14,OUT013,2451.4427764680113
FDJ33,OUT010,51.66364881185166
FDM20,OUT035,4038.909690912679
FDC03,OUT027,4591.879945043491
NCX05,OUT046,1831.0454654600194
NCM41,OUT027,2920.1427531909267
NCU29,OUT010,419.5492906904668
FDQ59,OUT017,1517.320154559246
FDH46,OUT010,-229.1852586590178
FDH09,OUT013,884.2102982514241
NCD06,OUT045,677.6703160036993
FDC15,OUT035,2596.4068878187604
DRD37,OUT027,2210.7792450257607
FDT28,OUT027,3830.1715628269653
FDR28,OUT027,4102.26034834774
FDT38,OUT017,1508.4861180576643
FDV34,OUT027,2729.692648170231
FDY52,OUT035,1191.6132901832382
FDB34,OUT013,1432.1737836946008
DRL23,OUT018,1416.4533967208342
DRB24,OUT046,2454.201233784691
FDJ50,OUT046,902.4503501822865
FDQ49,OUT035,2653.32491532587
FDP20,OUT035,2147.489179105491
FDV19,OUT027,4026.6020437040493
NCR54,OUT045,3017.0931428589292
FDO09,OUT010,2235.108881377898
FDS57,OUT018,2005.5227897591208
FDN10,OUT049,1992.2476687766257
FDV23,OUT049,2104.3285667208706
FDY28,OUT049,3536.9928285242054
DRG51,OUT013,2609.188044005237
FDD45,OUT019,-394.96586635688084
NCL18,OUT027,4457.709673854522
NCM29,OUT013,2098.527218786396
FDF17,OUT027,4564.637704340577
FDE22,OUT017,2673.6383334834195
FDQ22,OUT017,755.8371816228286
FDS01,OUT013,2894.71244135132
FDW35,OUT027,2173.571119925592
FDJ33,OUT046,2020.930557332209
NCF54,OUT035,2844.015328987596
FDE09,OUT013,1808.5296490623134
NCE06,OUT045,2459.5767474976915
DRH49,OUT049,1412.9650886233146
FDY43,OUT045,2646.8170458355007
NCT05,OUT017,4108.017179227507
FDZ34,OUT045,2984.899908083069
FDL38,OUT017,1569.2413115961715
FDZ31,OUT017,3165.8331054525584
FDR14,OUT035,1041.519066837524
NCN54,OUT049,1360.1600726745844
NCC42,OUT027,3655.913078868781
FDK08,OUT017,1745.3097880501114
FDP59,OUT013,1771.665548851429
FDV22,OUT035,2696.2569340314594
FDD33,OUT035,3853.7789191602847
DRE60,OUT027,5005.00954363498
FDK52,OUT046,3594.849537409233
FDA02,OUT017,2481.6204204074356
FDM56,OUT049,1857.0578410697003
FDE57,OUT035,2412.0535900389764
FDM32,OUT045,1394.5519758945147
NCQ30,OUT027,3372.539484201707
FDQ27,OUT027,3188.3149368976233
FDT60,OUT027,3442.090897974031
FDU43,OUT049,3944.126565131927
NCO55,OUT035,1821.7489663920865
FDG02,OUT045,2967.839660906642
FDJ28,OUT013,3071.6277295732752
FDP40,OUT045,1773.5832833777258
FDJ38,OUT045,3006.5246974806
NCC54,OUT017,3881.5688885962686
NCZ41,OUT046,1996.459324322122
FDK38,OUT019,431.3850833955337
FDU52,OUT013,2507.8170917752705
FDC40,OUT046,1289.7958272919745
NCR30,OUT017,1290.632433795379
NCN18,OUT017,1886.4191120125956
FDB50,OUT035,1401.0000190915173
FDG04,OUT013,3025.689827007879
FDR26,OUT035,2964.3614166789307
NCT17,OUT018,2692.9133431466466
FDX35,OUT027,5076.261853728709
FDS12,OUT046,2009.4427741147047
NCZ29,OUT027,3434.511167681435
FDB38,OUT010,735.175702552819
FDP12,OUT013,716.0070789376891
FDP22,OUT046,909.6125796849674
FDS26,OUT018,3835.9551324372146
FDR52,OUT046,3077.434065175414
DRJ13,OUT046,2548.3656273519787
FDU48,OUT027,3538.736216500861
FDE29,OUT035,1124.9953720838632
NCT29,OUT049,2018.4362704249138
DRK37,OUT018,2729.4487204590355
FDK55,OUT046,1427.7790119122092
FDR07,OUT046,1544.6970977750084
FDO21,OUT027,5056.086839820007
FDK46,OUT049,4220.227851615009
FDB12,OUT045,1651.9764150165247
FDT31,OUT027,4453.30440706793
FDJ33,OUT045,1954.321643566518
FDC26,OUT027,3200.54753912302
NCQ02,OUT045,2907.8962367754116
FDP08,OUT010,1172.2319509290064
FDB11,OUT027,5022.810452357113
FDV55,OUT013,2369.758035278337
FDW20,OUT049,2063.2528137105946
NCJ18,OUT019,-42.72534891253861
FDC41,OUT018,939.2550371554769
FDE14,OUT027,3137.771287701506
FDG35,OUT013,2890.854233114003
FDF45,OUT035,1152.115740880408
FDS19,OUT027,2761.93419675111
FDS58,OUT019,705.1413598691349
FDA26,OUT017,3629.6765460576225
FDM32,OUT049,1546.56766064991
FDL45,OUT046,2025.7292085761642
FDZ55,OUT049,2652.1414395905954
FDY37,OUT049,2406.3061860234156
FDO46,OUT046,3086.5857768036512
FDQ60,OUT046,1947.070337427564
FDA19,OUT018,1815.181173049021
FDL15,OUT046,2456.341697566184
FDM10,OUT018,3096.823807348187
NCL05,OUT017,816.7244908286981
DRK49,OUT010,-1199.205834140792
NCE18,OUT027,5414.729742451633
FDG40,OUT049,689.8639199567347
DRI59,OUT045,3446.4300686960523
FDK28,OUT035,4186.691164639136
NCD06,OUT019,-1166.7850810382988
FDO11,OUT019,2099.061069085578
FDK27,OUT046,1926.7299644816485
FDT43,OUT027,2294.032378434181
FDD38,OUT018,1425.5962706853811
FDA16,OUT049,3597.05533665394
FDL14,OUT027,3946.550081525292
NCM17,OUT049,805.2301038935113
FDD20,OUT045,1943.2963484436827
FDA40,OUT045,1402.7196611408474
FDL43,OUT045,1205.530112364854
FDV15,OUT045,1565.9043587286706
FDE52,OUT046,1514.5188487980663
NCL17,OUT010,339.80123703462584
NCJ31,OUT045,3656.4813281141387
FDR60,OUT045,1198.6296846162747
NCA18,OUT035,1973.0019121342389
FDS21,OUT027,2537.554890101203
FDW09,OUT035,1469.1764911773562
FDL26,OUT035,2606.9200674224226
FDS47,OUT018,1161.1607617858474
FDC39,OUT046,3276.775223221074
FDT51,OUT035,1978.9190755684094
FDK40,OUT035,4330.002060508017
NCG19,OUT045,3614.3912955789774
FDZ07,OUT046,1065.7239040917375
FDF08,OUT027,2932.92513453807
FDO04,OUT013,971.5689116470464
FDK41,OUT018,1057.4115620317968
FDP15,OUT049,4141.538141869183
NCD43,OUT018,1392.9318972128988
NCP18,OUT013,2381.931609321572
FDZ51,OUT046,1557.07616521713
DRH13,OUT035,1878.803785823237
FDF38,OUT045,667.1799055558747
NCI43,OUT045,740.0418826466075
FDM38,OUT027,2392.636943392833
FDS03,OUT013,1086.6278178854618
DRJ47,OUT017,2809.825260348083
FDT50,OUT010,-317.0771864046767
FDV02,OUT046,2746.4494802091463
NCG18,OUT017,1758.038455317155
FDW52,OUT046,2670.51793498044
FDS40,OUT035,774.6103038683641
FDN31,OUT017,3129.60215938457
FDA37,OUT045,1945.6625528772602
FDA15,OUT046,3954.8837470654357
FDL39,OUT046,2911.696388390432
FDJ53,OUT045,1880.2296518217518
FDX22,OUT013,3409.2088327689717
NCZ42,OUT045,3692.776962795282
FDD56,OUT027,4276.427137418888
FDD40,OUT017,3223.043267708515
FDS50,OUT013,3526.6404591579317
NCN14,OUT013,2926.892913315203
FDT15,OUT013,2980.416154288835
NCS18,OUT027,3170.1631433344483
NCO26,OUT010,-109.85732005391696
FDF58,OUT018,755.386747431703
NCB19,OUT013,1397.0398766650778
FDH26,OUT017,2401.5959270484273
DRB24,OUT027,3882.872035190828
FDA49,OUT018,1118.6404690323807
FDB32,OUT045,1480.5239487064773
FDI36,OUT017,3267.4603402196094
NCA17,OUT010,473.6636721614135
FDH22,OUT013,2022.706554133928
NCM26,OUT018,2151.8574189186356
FDT15,OUT027,4400.276765128114
FDB16,OUT018,1142.8396779320008
NCP54,OUT027,3411.209866230691
FDJ36,OUT013,1705.8083901392517
FDO28,OUT045,1855.6408453636168
FDU09,OUT013,971.2876546709499
FDF29,OUT017,2215.1379170446257
FDY08,OUT013,2286.6935879468588
DRJ59,OUT018,356.8770023198276
FDT23,OUT027,2780.4987534771126
FDU15,OUT018,428.49697978947165
FDT47,OUT013,1650.8365805448054
FDI53,OUT019,679.182864976405
FDR59,OUT018,3902.9015714844213
FDD53,OUT035,836.6968265050707
FDY51,OUT017,3581.6268718369142
FDT04,OUT049,751.7986078863939
FDU51,OUT049,2946.066477100598
FDG14,OUT035,2610.147092287104
NCU06,OUT045,3550.2934323553623
DRG25,OUT046,2948.766832834568
DRH49,OUT035,1504.5564202474116
FDN15,OUT035,2376.6198330748107
FDL43,OUT018,973.8351006014386
NCT18,OUT049,2961.885559216506
NCB31,OUT013,4105.550137371976
FDK57,OUT035,2065.1881643602587
FDY04,OUT019,741.6551106230688
NCP54,OUT046,1932.7369274991051
FDF41,OUT013,3868.9483982439765
FDM01,OUT045,1623.6449593295044
FDW03,OUT045,1656.735619515515
FDF28,OUT045,1941.8245604884983
FDY37,OUT017,2419.374930066953
FDQ03,OUT017,3899.9402191625227
FDP51,OUT027,3409.861195755311
FDJ40,OUT017,1936.0748863765934
FDC32,OUT049,1596.0894168640132
DRI49,OUT027,2738.2192658144004
NCW54,OUT017,1002.5418631339614
FDF09,OUT017,758.4862138653956
FDP45,OUT018,3728.142280195247
DRJ23,OUT018,2688.6533275567413
FDS59,OUT017,1930.4667503142168
FDY08,OUT046,2231.1144075589264
FDX16,OUT049,2461.7734413754542
FDY16,OUT018,2706.6768925588913
FDK32,OUT035,2629.550875406059
FDQ22,OUT013,712.8358057946623
NCC31,OUT018,2190.142885875136
FDG58,OUT049,2591.026177455245
DRF48,OUT013,3041.1897284439924
DRH36,OUT049,1293.298284047556
NCR30,OUT035,1348.993333035577
FDB03,OUT019,1924.2603488764662
FDZ28,OUT027,3516.417176055316
FDR35,OUT017,3262.3464676735375
DRD15,OUT027,5106.895945156672
FDJ33,OUT019,115.22924792293156
FDA56,OUT010,31.49121635916606
FDP56,OUT046,805.5352042445544
NCT30,OUT046,769.0394066825994
FDK15,OUT017,1707.635001064721
FDH44,OUT018,2121.486181539496
FDV01,OUT013,2539.5725196777867
DRG03,OUT017,2515.580108423896
FDG50,OUT027,2907.9651471234106
FDR16,OUT010,1522.3929696261584
FDZ60,OUT046,1721.0391051916063
DRG03,OUT045,2372.298531889114
FDS56,OUT018,3933.926855201296
FDU33,OUT045,712.556199328787
DRD27,OUT035,1752.6554306729256
FDW22,OUT046,3582.29410141769
DRA24,OUT045,2554.546877000584
FDF38,OUT049,814.5332738193356
FDX48,OUT013,2531.793590949207
FDS58,OUT018,2340.626062136411
FDC32,OUT046,1490.4445349798707
NCQ29,OUT045,4024.658933600844
DRK39,OUT018,1091.4768194862816
NCS38,OUT017,1920.1788315580998
DRO47,OUT013,1810.8685507127846
DRG27,OUT027,2146.0691200045635
FDC57,OUT027,4525.512214370068
FDS55,OUT046,2337.626970749285
NCJ06,OUT018,1619.229349733905
FDO01,OUT019,225.71301577699
NCM55,OUT045,2849.7324933475293
FDC52,OUT049,2584.39771025861
FDQ15,OUT045,1264.916461157143
NCT30,OUT027,2210.2682399185583
NCR42,OUT027,1989.8649827075783
FDD28,OUT035,1110.5375995460513
FDQ34,OUT049,1757.8591466434402
FDZ12,OUT027,3726.383370628832
DRE13,OUT019,-512.7219815474418
NCN07,OUT019,203.9191107842455
FDM28,OUT035,3013.166268045059
FDI10,OUT017,2871.233940303116
FDQ25,OUT013,2787.6626217970916
FDA38,OUT010,1905.2734400877293
DRI13,OUT049,3521.6587923557886
FDY20,OUT027,2947.4946734274217
NCZ53,OUT035,3093.6492840780966
NCM31,OUT013,2299.718830291847
DRB01,OUT017,3087.016098124859
DRF37,OUT046,4139.772683022726
NCF42,OUT049,2854.735453268263
FDF16,OUT018,2086.7270242856393
FDB41,OUT013,861.595221212657
FDR34,OUT013,3675.6077376475623
FDR15,OUT018,2246.303914066688
NCV42,OUT019,-125.83804480669039
FDW51,OUT035,3533.644534190808
FDU36,OUT017,1683.2000073421918
FDX60,OUT049,1415.8360734424875
FDY03,OUT035,1993.6039981951071
FDW55,OUT045,3919.0916726049186
FDT01,OUT010,1465.0028948459753
FDG58,OUT013,2537.7990538774593
FDK21,OUT017,4052.0695225447657
NCS41,OUT019,989.7907454911472
FDS10,OUT045,2830.6219018537076
NCT53,OUT046,2607.1455629795123
FDJ28,OUT018,2764.5332861774787
FDX44,OUT045,1355.1213462806363
FDT20,OUT018,382.2843120019543
FDO44,OUT017,1880.4847673255604
NCX17,OUT049,3775.337165900792
FDY01,OUT017,1995.4938703922867
FDJ12,OUT027,4813.216400775042
DRK35,OUT018,328.19823013511314
FDD47,OUT019,782.5022119469179
NCM53,OUT035,1827.9291805049675
FDO45,OUT013,1493.574512274208
NCM42,OUT010,-173.35734923813652
FDE04,OUT046,2909.1193287524106
NCI30,OUT027,5331.740348577303
FDZ19,OUT013,2797.2694328430184
FDW57,OUT013,2893.937036213998
FDA25,OUT013,1724.8492824809673
FDT22,OUT046,962.8020927366024
FDP51,OUT013,1972.8625331715052
FDD48,OUT027,3320.6950288576863
FDY39,OUT035,3090.7613076620883
FDO48,OUT010,1648.676484383499
FDD23,OUT027,4443.912585784714
DRN35,OUT027,2062.963357295381
FDT01,OUT035,3553.784362265587
FDC20,OUT010,-991.302682674416
DRJ35,OUT035,1171.1561741515363
FDB32,OUT046,1519.0983769554405
FDL24,OUT046,2806.7604627305805
NCV42,OUT035,1925.4767674861928
FDZ46,OUT046,1759.2329319844875
FDC15,OUT013,2484.2515395296423
FDD08,OUT019,-1249.706631580263
FDY50,OUT049,1529.2035530326098
FDD36,OUT013,1949.663336563955
FDG57,OUT027,2264.2144972377723
FDL21,OUT018,469.0009819811388
FDN16,OUT027,3134.6031078906703
FDJ09,OUT027,2247.7319519947505
FDS01,OUT010,951.8896521015349
FDV33,OUT017,4262.753441575071
DRE12,OUT017,1933.1448561297625
FDR07,OUT013,1592.4796164042516
FDP48,OUT010,1041.1143207462896
NCB55,OUT035,1050.0102013441426
FDQ08,OUT013,1062.393143306639
FDR34,OUT035,3843.7957374264965
FDO33,OUT046,1802.2915488459003
FDP13,OUT045,606.0758601173516
FDX12,OUT049,3991.3773998460597
NCT06,OUT049,2727.7934052494124
FDR16,OUT019,1478.0045995253604
FDE36,OUT046,2672.5832281595553
FDZ36,OUT049,3073.72151364566
FDV13,OUT045,1412.0729296609245
NCZ17,OUT035,740.8033029021299
FDU56,OUT045,2878.780061571357
FDM09,OUT035,2889.566028185576
FDV02,OUT017,2840.2886308231436
FDS34,OUT018,1579.5708373217844
FDA11,OUT049,1640.5089098101978
FDP09,OUT017,3457.4469946413037
FDB29,OUT027,3336.255622070497
FDT19,OUT017,2874.1272958782706
DRH15,OUT017,827.531484082785
FDY38,OUT046,3723.972363099565
FDF14,OUT027,3882.141889967793
FDN48,OUT010,-415.99821135597017
FDQ12,OUT013,3678.3417055406476
NCJ43,OUT045,2666.390600840281
FDE17,OUT019,586.1251350485061
FDB05,OUT035,4067.181126429316
FDH10,OUT045,2988.0341415708335
NCR06,OUT017,784.1451052877234
FDU32,OUT018,1693.675801864863
FDD56,OUT049,2883.250552608336
FDO36,OUT018,2602.4309192115793
FDH16,OUT010,-430.87706612633474
FDX10,OUT018,368.1305625202476
FDZ37,OUT017,1596.0492431590926
FDU31,OUT010,1578.3319884382718
DRC49,OUT049,2342.310486352943
FDL15,OUT045,2361.747192393854
FDN32,OUT019,1026.20586474487
DRH59,OUT027,2652.508048724811
NCU29,OUT049,2424.2293096621966
FDR37,OUT019,1020.5942315579102
FDS14,OUT018,2231.5305864697843
FDU02,OUT027,5032.834147333258
FDJ08,OUT035,3188.667322331634
NCZ06,OUT045,3902.3830717144547
FDO31,OUT049,1465.0132362939246
FDH31,OUT018,1443.616328383085
FDS58,OUT017,2703.197660748959
NCA53,OUT027,2258.626826760297
FDF50,OUT046,3132.5768038138435
NCW42,OUT049,3593.397641331426
NCQ17,OUT045,2378.9156699932396
FDK51,OUT018,3910.426784557319
NCW41,OUT010,589.9783453053896
NCR29,OUT017,987.6507115233464
FDB08,OUT019,672.6699670428231
FDA40,OUT027,2884.635370148822
FDL14,OUT018,2277.0978313149412
FDB47,OUT046,3281.8997738214175
FDO03,OUT035,3807.7638593159713
DRK13,OUT019,1189.1222035558712
FDX13,OUT010,2012.8877324909931
FDF52,OUT046,2905.1218194568096
FDT11,OUT013,3063.290324646556
FDB08,OUT013,2591.944313359602
FDQ28,OUT018,2248.250743893642
FDD29,OUT045,3929.363851569687
NCQ29,OUT027,5543.376588372281
NCO02,OUT013,1078.2607449530667
FDR56,OUT010,1215.1314640096466
NCM54,OUT049,2080.04869733203
FDP51,OUT035,2053.9146515090806
FDT38,OUT013,1412.6277457528734
FDZ20,OUT018,3730.217497826469
FDJ53,OUT013,1957.2724055112953
FDX13,OUT049,4036.8473247701845
FDP58,OUT035,3621.5950258859802
NCK31,OUT019,-1055.042039452378
FDA35,OUT018,1745.5819349262135
FDV37,OUT018,2908.5734626394974
NCO07,OUT027,4813.731472175674
FDA20,OUT045,2906.7279083301214
FDZ59,OUT035,2848.930058601357
NCY17,OUT017,834.686555891683
FDQ28,OUT035,2627.939553110886
FDV35,OUT017,2550.3415544809395
FDQ36,OUT013,681.7907703534066
FDD34,OUT018,2333.4170498630933
FDK51,OUT045,4131.371027152702
FDV31,OUT035,2931.4538184126914
FDR04,OUT035,1709.870167556515
FDR14,OUT049,988.7395359119719
DRC36,OUT010,888.837701668238
FDE39,OUT019,44.97311820698735
FDP57,OUT049,1789.42282236222
FDE57,OUT046,2264.5539557754514
NCN18,OUT046,1778.5156723994664
NCQ05,OUT018,2115.2445595723307
FDW47,OUT035,2066.5335197186155
FDV46,OUT035,2364.228033175663
NCP29,OUT045,927.5284832616778
FDE09,OUT018,1510.7413471370855
NCU06,OUT027,5050.318612277397
FDT19,OUT010,856.6905439948423
DRF15,OUT017,2520.475508162216
DRI51,OUT013,2732.526596738726
NCX54,OUT013,1683.8627842762567
DRE01,OUT013,3804.5015498960192
NCB07,OUT045,2998.7377634739564
FDU50,OUT035,2030.548745086403
FDG40,OUT035,733.2555846628461
FDW10,OUT018,2521.26672394471
FDX51,OUT013,3157.903232400006
NCP17,OUT045,977.411856873118
FDP21,OUT035,3167.5439203589535
FDL04,OUT045,1614.6742423348937
FDV23,OUT013,1999.7719295303018
FDF24,OUT046,1369.5849898231045
FDH56,OUT027,3314.9071721729147
FDB51,OUT049,1122.8812534544327
FDI58,OUT027,3031.157985430642
FDR20,OUT013,882.3926110407444
FDC51,OUT018,1754.5603309106307
FDB16,OUT027,2857.3515897199864
FDE40,OUT049,1136.6647340002019
NCM17,OUT035,850.1826172092642
FDU56,OUT035,3096.4684612293213
FDS32,OUT019,410.3206800679943
FDX02,OUT049,3651.4595110047258
FDT39,OUT027,3931.8298240767986
FDE35,OUT017,1101.465298708312
NCI42,OUT019,1420.2252207188762
DRL23,OUT046,1696.041180477157
FDA10,OUT046,1948.1686443308304
FDA11,OUT013,1577.945881906113
NCM06,OUT046,2432.566636545206
NCT05,OUT035,4194.298508145859
NCQ02,OUT010,1044.4938000397597
NCY06,OUT049,2144.248995505157
FDY56,OUT035,3734.2507965567693
FDL02,OUT035,1859.489177119457
NCI06,OUT035,2946.5349011777253
FDQ14,OUT045,2319.402912635479
FDQ12,OUT017,3713.4939477110365
FDP36,OUT046,898.3855961078652
FDK21,OUT027,5421.108690590492
FDO40,OUT045,2295.505443783898
NCK54,OUT019,-68.79930840214058
FDY09,OUT018,2541.630233512424
NCW30,OUT049,4198.365417839555
NCC55,OUT027,2050.316993772835
FDE58,OUT018,1638.7790360529402
FDR39,OUT013,2957.527490194059
FDU28,OUT049,3100.9096196649484
FDH08,OUT017,3712.5669288326576
FDG35,OUT045,2790.578438064171
FDG22,OUT049,748.1580322994485
FDC34,OUT035,2656.3618940261035
FDP15,OUT018,3757.829306810391
FDK34,OUT010,1889.0448132894412
FDU45,OUT035,2045.154002590236
FDQ04,OUT027,2122.6670094626143
FDX22,OUT018,3089.606038819315
FDB45,OUT017,1781.2726283080171
NCH43,OUT027,4849.345738329854
DRE60,OUT046,3507.7022852045397
FDD17,OUT027,5190.260896470978
NCM54,OUT017,2116.4411746580276
NCH55,OUT013,2049.6433471571745
NCT06,OUT017,2714.432841239635
FDA48,OUT027,4946.758360113612
FDY58,OUT027,5059.281154700495
FDO25,OUT045,3261.0247553330214
FDN50,OUT045,1522.018045374991
FDH35,OUT035,2776.317435874695
FDK09,OUT045,3516.128895779178
FDO16,OUT013,1378.1780944612542
FDW11,OUT045,982.7848801273437
FDU47,OUT027,3727.4869463786995
NCQ42,OUT010,127.14994034486097
FDK55,OUT027,2901.6026501993615
FDN08,OUT049,2006.2825188677725
FDT57,OUT045,3696.913671028077
FDJ12,OUT018,3055.106100306483
DRL59,OUT017,964.4254030159182
NCN53,OUT046,576.5006408951483
FDO51,OUT010,-1113.7983981822192
FDK56,OUT017,3091.3663042459107
FDY12,OUT035,1046.1814730070548
