Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK03,OUT035,4142.679125013146
FDT45,OUT017,1077.4614683699606
NCC54,OUT027,5108.153504592941
FDP08,OUT018,2824.386922355646
FDU44,OUT046,2623.21547372033
DRG39,OUT035,1068.0945260691155
FDU32,OUT049,2067.2984044513423
FDY27,OUT049,2916.735682503399
NCP54,OUT013,2000.2746194375552
NCZ41,OUT049,2096.3331502111987
DRL49,OUT013,2311.95547079527
FDI05,OUT018,1057.4230101977837
FDY56,OUT045,3506.5644766433325
DRC13,OUT013,2061.368781578288
NCV29,OUT017,2907.073815754366
FDR24,OUT049,1629.8119597946836
FDZ34,OUT018,2714.0468134946846
FDP37,OUT035,2167.142389601884
FDX08,OUT027,4287.87344098908
FDS57,OUT045,2181.8740862218974
NCG18,OUT049,1766.664246594384
FDK25,OUT018,2419.7711930054134
FDH53,OUT049,1502.0092789557677
DRI59,OUT018,3168.1924903102913
FDA52,OUT046,2808.7072359831704
FDT20,OUT010,-1137.9307138201975
FDE36,OUT019,749.1008943701022
FDI24,OUT017,2852.3154270453138
FDB28,OUT018,2843.8147051246387
FDV11,OUT017,2913.7247580971166
FDP01,OUT046,2488.0519548243738
FDD34,OUT027,3993.85476524207
FDJ50,OUT027,2374.8871826710597
FDZ44,OUT013,1971.4839072938473
DRO59,OUT035,1411.6673350973267
DRB48,OUT045,704.6502885195631
FDR21,OUT018,2503.8241231459124
NCE42,OUT010,1742.9025291264957
FDO23,OUT046,1516.7151786148495
NCE30,OUT018,3000.7788666043552
FDQ22,OUT035,872.2980548267315
FDY01,OUT045,1820.088596995434
FDS08,OUT017,2907.552346083828
FDG28,OUT018,3583.22526046169
FDQ51,OUT018,648.5245299291041
FDB05,OUT017,3957.1251410358454
FDO56,OUT049,2046.3201096010441
FDE02,OUT018,1241.046138197326
FDN45,OUT017,3560.166679662014
FDS09,OUT013,966.1232709631395
NCA54,OUT018,2567.9141902526894
FDP09,OUT010,1458.6387134962647
FDC53,OUT045,1591.7280620093863
NCM55,OUT017,3002.1490605680365
FDL09,OUT018,2434.9937850847323
FDA11,OUT019,-311.9835374279587
FDA50,OUT045,1504.9305347502093
FDC23,OUT017,2926.2971638356994
FDE22,OUT049,2636.495523656707
FDD23,OUT046,2968.903430297774
NCA29,OUT049,2805.4625323355376
FDK38,OUT046,2334.1036381699623
DRC13,OUT046,1970.8681173873929
NCP43,OUT049,2904.4546911838124
FDX28,OUT049,1698.3747721657326
FDF08,OUT049,1638.9141490494787
FDZ33,OUT046,2356.662603678218
FDD10,OUT049,2952.8114273448778
FDO58,OUT017,2682.61380424053
FDI50,OUT017,3717.063301547872
FDO58,OUT045,2568.987963929132
FDX08,OUT013,2901.471657791035
NCK17,OUT010,-1142.7690404951213
FDF39,OUT035,4235.425590807459
FDU45,OUT010,5.930042524830583
NCJ18,OUT018,1591.995356270969
DRC27,OUT019,1929.7672538376328
DRC25,OUT035,1549.0481876819924
FDU59,OUT035,2673.5189737289797
FDU28,OUT035,3144.6400049814647
NCP30,OUT046,744.4220234753444
FDB39,OUT018,726.0191539961354
FDE41,OUT013,1508.3102574181446
DRH11,OUT010,-903.4159306519392
FDA58,OUT045,3572.697231553273
FDU50,OUT046,1888.925927936422
FDM34,OUT013,2122.3461330339605
FDM44,OUT027,3116.5917992199384
FDR39,OUT045,2818.1585578689505
FDM25,OUT045,2746.1265856793407
FDQ49,OUT049,2632.9196278248087
DRH25,OUT018,658.2496763579289
FDM09,OUT027,4163.576729061149
FDL44,OUT019,709.3665961352353
NCR42,OUT018,356.554990775787
DRL59,OUT046,932.4910135189821
FDX43,OUT013,2673.262420204151
DRK47,OUT010,1616.420890451338
FDU48,OUT018,1861.0477089057727
FDY12,OUT045,859.358947773627
NCN43,OUT018,1701.265409842738
NCM55,OUT018,2598.9367531263188
FDQ21,OUT027,3423.8066155126394
FDX13,OUT035,4028.563135419832
NCK30,OUT027,5316.622114667811
FDG20,OUT049,2891.5425509965967
DRG27,OUT017,816.3776555415743
FDY14,OUT018,3819.2845524331838
FDP59,OUT035,1880.653576626301
FDU60,OUT017,2810.784377079112
NCC18,OUT019,759.767902925511
DRJ39,OUT017,3483.5333820030605
FDS07,OUT049,1921.9977394207847
FDM08,OUT027,4921.547303390344
FDP51,OUT045,1924.6828531078638
FDU16,OUT035,1549.4452305976633
FDH12,OUT013,1780.6248796845991
DRE48,OUT010,1166.417940833047
NCL42,OUT027,5182.809159726068
FDR21,OUT045,2741.5979235328523
NCW29,OUT035,2241.815896769025
FDO11,OUT013,3969.548961528904
NCM31,OUT049,2316.9532104979553
FDV35,OUT019,568.9553899033181
FDF58,OUT017,1188.2400513562968
NCE43,OUT049,2739.3631855968774
FDA02,OUT035,2495.7152501873875
DRL37,OUT010,-1091.0194978790096
FDR24,OUT018,1296.2637429338217
FDW59,OUT049,1498.9341803782866
FDS22,OUT049,980.2852071715909
FDW24,OUT017,1015.4979863499013
FDU24,OUT035,1711.9756937457942
FDA21,OUT027,4343.968251745782
FDH58,OUT027,3312.1232514909257
FDW36,OUT018,1442.6349182896308
FDI45,OUT027,4163.905682280127
FDU01,OUT018,2704.7753113204913
FDF35,OUT027,3179.619958404965
FDU43,OUT019,1841.9725570789074
FDE24,OUT019,426.7826473527955
FDK50,OUT049,2684.0998395379684
FDG31,OUT045,1044.6907132245333
FDC60,OUT045,1472.7712153902419
FDL36,OUT013,1543.3440352697492
FDP21,OUT013,3066.999693774766
FDW16,OUT045,1499.4863743450758
FDX02,OUT017,3593.088742294698
FDQ58,OUT027,3857.3163450946204
FDT51,OUT046,1862.6517415659202
FDD59,OUT049,1461.1536947727716
NCM42,OUT018,1497.229718991671
FDA57,OUT018,501.41613960587983
FDZ48,OUT035,1960.2595116810926
FDE46,OUT045,2378.1326216909024
NCZ30,OUT019,68.12953220775682
FDB56,OUT017,3075.1797118782233
FDA25,OUT027,3171.7622797062754
FDD20,OUT013,2065.4525020084293
FDL25,OUT013,1589.5823658631136
NCO18,OUT049,2878.326583303667
FDJ45,OUT017,782.9250546416831
FDR12,OUT035,2887.4103107884093
NCF19,OUT010,-1022.9716335733776
FDK25,OUT046,2645.0540965203454
NCR17,OUT046,1827.0689460662422
FDC52,OUT046,2459.1441537776213
NCA54,OUT017,2932.6354677111854
FDR45,OUT010,1830.801798110428
NCM19,OUT049,1906.7026191420416
FDF39,OUT027,5538.439711779201
FDX23,OUT049,1707.9178303397164
FDD58,OUT027,3073.6666811813498
FDX28,OUT013,1646.549960746105
NCD31,OUT013,2595.7134086787505
FDU57,OUT018,2172.5529053001665
FDI27,OUT046,873.4681973891601
NCM42,OUT046,1743.1053847476553
FDD32,OUT027,2840.917068156366
FDI34,OUT013,3630.4594135206776
NCM29,OUT049,2176.197650358529
FDG46,OUT018,1626.564908752789
DRC01,OUT010,-951.5157292565775
FDB15,OUT027,5471.081505553218
NCA17,OUT027,3773.91106081651
FDF10,OUT046,2355.7724630769926
FDR26,OUT027,4245.960606472412
FDI02,OUT049,1951.5068648589402
NCM54,OUT010,150.1871300267851
FDF14,OUT013,2446.012081303689
FDJ33,OUT010,117.31859305623391
FDM20,OUT035,3944.3698385040166
FDC03,OUT027,4529.597678692597
NCX05,OUT046,1857.2354271622464
NCM41,OUT027,2926.7889646651006
NCU29,OUT010,469.9795288871902
FDQ59,OUT017,1528.8615767097078
FDH46,OUT010,-160.2247840429028
FDH09,OUT013,953.045924765981
NCD06,OUT045,759.3793201502519
FDC15,OUT035,2584.7352391025447
DRD37,OUT027,2240.272295472988
FDT28,OUT027,3805.3962537722527
FDR28,OUT027,4066.663997980478
FDT38,OUT017,1542.5490019944066
FDV34,OUT027,2760.696068349887
FDY52,OUT035,1245.0914441881896
FDB34,OUT013,1487.5432027352297
DRL23,OUT018,1456.567547157073
DRB24,OUT046,2428.509851575764
FDJ50,OUT046,970.5498565123801
FDQ49,OUT035,2643.6804347353386
FDP20,OUT035,2154.1850094179445
FDV19,OUT027,4002.852190009862
NCR54,OUT045,2970.316677213985
FDO09,OUT010,2150.6611018545923
FDS57,OUT018,2003.2900567637212
FDN10,OUT049,2004.8698502405525
FDV23,OUT049,2108.607161529051
FDY28,OUT049,3428.645817167318
DRG51,OUT013,2600.28434390252
FDD45,OUT019,-368.76445380973246
NCL18,OUT027,4395.131119843956
NCM29,OUT013,2119.7879837442442
FDF17,OUT027,4504.934674782233
FDE22,OUT017,2672.154905059758
FDQ22,OUT017,827.5480091014333
FDS01,OUT013,2875.2427565493354
FDW35,OUT027,2231.2772469706156
FDJ33,OUT046,2041.310058131183
NCF54,OUT035,2834.3850025152187
FDE09,OUT013,1840.8593913817815
NCE06,OUT045,2462.8199028863596
DRH49,OUT049,1442.2579793743698
FDY43,OUT045,2601.507256534664
NCT05,OUT017,4016.1228685098486
FDZ34,OUT045,2923.734646616603
FDL38,OUT017,1623.397741616807
FDZ31,OUT017,3095.1034096732023
FDR14,OUT035,1112.996403856699
NCN54,OUT049,1420.0370116354059
NCC42,OUT027,3637.403266792622
FDK08,OUT017,1765.06718829739
FDP59,OUT013,1819.425195153313
FDV22,OUT035,2690.326602241502
FDD33,OUT035,3746.775057583118
DRE60,OUT027,4909.674644924729
FDK52,OUT046,3510.305361196233
FDA02,OUT017,2491.0122274599644
FDM56,OUT049,1886.2496852299826
FDE57,OUT035,2405.5835635961703
FDM32,OUT045,1417.2003849596242
NCQ30,OUT027,3376.5300384225397
FDQ27,OUT027,3183.061155708641
FDT60,OUT027,3442.6790683657273
FDU43,OUT049,3864.1715468358616
NCO55,OUT035,1858.3380795536518
FDG02,OUT045,2946.062525499506
FDJ28,OUT013,3031.2351281856395
FDP40,OUT045,1808.8928074253106
FDJ38,OUT045,2965.9264017009677
NCC54,OUT017,3816.5833918715684
NCZ41,OUT046,1974.6650214227082
FDK38,OUT019,562.0089854785097
FDU52,OUT013,2493.5175934075846
FDC40,OUT046,1327.703132841304
NCR30,OUT017,1338.8378628455987
NCN18,OUT017,1842.3406360489673
FDB50,OUT035,1448.9472228508607
FDG04,OUT013,3006.483642416733
FDR26,OUT035,2942.959513494216
NCT17,OUT018,2663.1334068297015
FDX35,OUT027,4985.311700075092
FDS12,OUT046,2024.2473115740224
NCZ29,OUT027,3425.151149311386
FDB38,OUT010,701.324820833525
FDP12,OUT013,794.5281003702281
FDP22,OUT046,941.3131706384801
FDS26,OUT018,3762.5357279917816
FDR52,OUT046,3048.0129453082873
DRJ13,OUT046,2527.067738569041
FDU48,OUT027,3536.4692190654464
FDE29,OUT035,1185.281614010722
NCT29,OUT049,2044.7518752448007
DRK37,OUT018,2645.177140820916
FDK55,OUT046,1472.4428332458685
FDR07,OUT046,1588.5488860026296
FDO21,OUT027,4976.438031259184
FDK46,OUT049,4123.83513457546
FDB12,OUT045,1677.5202139744954
FDT31,OUT027,4409.5421100078165
FDJ33,OUT045,1985.7830248631647
FDC26,OUT027,3201.0522982873867
NCQ02,OUT045,2869.433002350087
FDP08,OUT010,1170.3450983440644
FDB11,OUT027,4939.877493815482
FDV55,OUT013,2367.625682176684
FDW20,OUT049,2073.2206086944716
NCJ18,OUT019,11.498406517586432
FDC41,OUT018,1011.9720428889623
FDE14,OUT027,3137.3371110965923
FDG35,OUT013,2842.330353096777
FDF45,OUT035,1209.7214033620846
FDS19,OUT027,2771.774161112096
FDS58,OUT019,698.49038604829
FDA26,OUT017,3567.971043683593
FDM32,OUT049,1567.7656428706093
FDL45,OUT046,2048.176090561402
FDZ55,OUT049,2638.2669537029315
FDY37,OUT049,2417.4681887234833
FDO46,OUT046,3034.2441615386647
FDQ60,OUT046,1962.020933744245
FDA19,OUT018,1822.7537894910593
FDL15,OUT046,2457.7597094205944
FDM10,OUT018,3048.55438090654
NCL05,OUT017,856.8419167535944
DRK49,OUT010,-1119.1210648569242
NCE18,OUT027,5279.003502222255
FDG40,OUT049,790.0407693622951
DRI59,OUT045,3357.1278688079583
FDK28,OUT035,4103.72949437579
NCD06,OUT019,-1065.084519888931
FDO11,OUT019,2066.6005696319553
FDK27,OUT046,1947.630207637572
FDT43,OUT027,2353.4309640639644
FDD38,OUT018,1469.24770676275
FDA16,OUT049,3514.6759606100095
FDL14,OUT027,3926.1946233271337
NCM17,OUT049,886.6278299575738
FDD20,OUT045,1933.1853164162874
FDA40,OUT045,1441.4539164097016
FDL43,OUT045,1267.8924215499226
FDV15,OUT045,1604.1031432904708
FDE52,OUT046,1520.4343489460964
NCL17,OUT010,389.9878363836625
NCJ31,OUT045,3589.4355692255226
FDR60,OUT045,1243.6192591929996
NCA18,OUT035,1995.3728303277499
FDS21,OUT027,2586.7765283403755
FDW09,OUT035,1521.2872423257945
FDL26,OUT035,2589.7197779976404
FDS47,OUT018,1193.2045002603759
FDC39,OUT046,3158.726305078408
FDT51,OUT035,2015.8458205982033
FDK40,OUT035,4186.692796702855
NCG19,OUT045,3540.4561465599054
FDZ07,OUT046,1103.0237598380897
FDF08,OUT027,2946.8047556588585
FDO04,OUT013,1015.5856621295956
FDK41,OUT018,1123.706894733388
FDP15,OUT049,4030.8800917623507
NCD43,OUT018,1433.467150991379
NCP18,OUT013,2390.1448905451716
FDZ51,OUT046,1582.2534800259934
DRH13,OUT035,1902.5817808110262
FDF38,OUT045,744.7216384691889
NCI43,OUT045,811.4334589497975
FDM38,OUT027,2423.844344040432
FDS03,OUT013,1163.5750336647877
DRJ47,OUT017,2793.5695178392793
FDT50,OUT010,-258.0234102828625
FDV02,OUT046,2713.331562470892
NCG18,OUT017,1786.0114845159621
FDW52,OUT046,2643.3482042204537
FDS40,OUT035,855.185707484801
FDN31,OUT017,3095.1110233852623
FDA37,OUT045,1971.7982000020845
FDA15,OUT046,3876.425140564627
FDL39,OUT046,2891.3072554638984
FDJ53,OUT045,1915.1542411000985
FDX22,OUT013,3378.728836666019
NCZ42,OUT045,3617.9157781979757
FDD56,OUT027,4236.779280239467
FDD40,OUT017,3189.4593621884355
FDS50,OUT013,3468.726518438319
NCN14,OUT013,2893.258643271132
FDT15,OUT013,2969.9562753172386
NCS18,OUT027,3164.0368618379925
NCO26,OUT010,-53.447392545797356
FDF58,OUT018,819.0771895970774
NCB19,OUT013,1448.6028842308008
FDH26,OUT017,2407.4823511648706
DRB24,OUT027,3837.3173261173065
FDA49,OUT018,1186.0986482719063
FDB32,OUT045,1538.3861188747335
FDI36,OUT017,3218.1172672943635
NCA17,OUT010,442.17394661621586
FDH22,OUT013,2031.5620815110208
NCM26,OUT018,2150.653292486314
FDT15,OUT027,4357.860931120918
FDB16,OUT018,1189.4478023723655
NCP54,OUT027,3394.137310602798
FDJ36,OUT013,1743.3526373176694
FDO28,OUT045,1866.9349116913443
FDU09,OUT013,1048.3589266424847
FDF29,OUT017,2229.290559266373
FDY08,OUT013,2302.02175220961
DRJ59,OUT018,429.04695036515506
FDT23,OUT027,2805.167941100428
FDU15,OUT018,502.4449837627935
FDT47,OUT013,1679.1650174480017
FDI53,OUT019,794.6475900438604
FDR59,OUT018,3828.4137284779295
FDD53,OUT035,912.64655090459
FDY51,OUT017,3513.9483782157404
FDT04,OUT049,803.0836890500019
FDU51,OUT049,2916.5340393795896
FDG14,OUT035,2594.5047819573797
NCU06,OUT045,3496.8965802936386
DRG25,OUT046,2899.517320023158
DRH49,OUT035,1525.592161325267
FDN15,OUT035,2380.124947226101
FDL43,OUT018,1041.9799375239459
NCT18,OUT049,2949.4673037548937
NCB31,OUT013,4025.0792831234617
FDK57,OUT035,2053.199750280082
FDY04,OUT019,761.0553307128207
NCP54,OUT046,1937.921044010411
FDF41,OUT013,3809.41838024872
FDM01,OUT045,1651.7192624826355
FDW03,OUT045,1705.8739305424654
FDF28,OUT045,1977.4251976369553
FDY37,OUT017,2423.493229643677
FDQ03,OUT017,3808.834241064401
FDP51,OUT027,3405.3677423062736
FDJ40,OUT017,1950.7648950262985
FDC32,OUT049,1649.685610782801
DRI49,OUT027,2738.9873134342834
NCW54,OUT017,1028.9980709784604
FDF09,OUT017,841.134973582864
FDP45,OUT018,3665.2578060810656
DRJ23,OUT018,2647.926218486528
FDS59,OUT017,1965.6495024122298
FDY08,OUT046,2236.6843242605546
FDX16,OUT049,2449.816907421352
FDY16,OUT018,2651.735462101053
FDK32,OUT035,2613.6552205734724
FDQ22,OUT013,791.8198081510147
NCC31,OUT018,2192.011511886697
FDG58,OUT049,2572.2807288467466
DRF48,OUT013,2952.5175450635534
DRH36,OUT049,1332.6536221358506
NCR30,OUT035,1396.9617560873326
FDB03,OUT019,1888.4445146608832
FDZ28,OUT027,3503.5871337506414
FDR35,OUT017,3213.518101744532
DRD15,OUT027,5020.101211901838
FDJ33,OUT019,172.530142111729
FDA56,OUT010,90.0006674558457
FDP56,OUT046,877.99238176282
NCT30,OUT046,846.7369126991717
FDK15,OUT017,1748.7929722236265
FDH44,OUT018,2124.897496188503
FDV01,OUT013,2519.2489116034717
DRG03,OUT017,2503.378710043877
FDG50,OUT027,2939.1594089215914
FDR16,OUT010,1473.473094753006
FDZ60,OUT046,1747.7248714306504
DRG03,OUT045,2367.5634586228675
FDS56,OUT018,3858.5665115197753
FDU33,OUT045,801.0126819015351
DRD27,OUT035,1745.8162980748596
FDW22,OUT046,3511.308992587408
DRA24,OUT045,2552.6995380432545
FDF38,OUT049,890.8398222933236
FDX48,OUT013,2543.7324467484245
FDS58,OUT018,2327.7550101645484
FDC32,OUT046,1535.401283529515
NCQ29,OUT045,3939.039438253435
DRK39,OUT018,1104.4314862052372
NCS38,OUT017,1902.0750325737756
DRO47,OUT013,1817.5273355658055
DRG27,OUT027,2174.7479682205953
FDC57,OUT027,4477.139276104548
FDS55,OUT046,2328.4361911619367
NCJ06,OUT018,1662.177531894522
FDO01,OUT019,285.62571758654303
NCM55,OUT045,2827.8344844698668
FDC52,OUT049,2571.9657685862294
FDQ15,OUT045,1301.3670376816406
NCT30,OUT027,2267.41920556537
NCR42,OUT027,2046.8085449814512
FDD28,OUT035,1166.0948250605572
FDQ34,OUT049,1791.803428845424
FDZ12,OUT027,3686.551059771969
DRE13,OUT019,-428.77461899762477
NCN07,OUT019,259.88451924714207
FDM28,OUT035,2997.491424599833
FDI10,OUT017,2838.7672112337273
FDQ25,OUT013,2778.295176415433
FDA38,OUT010,1886.1622704989213
DRI13,OUT049,3458.9173883932826
FDY20,OUT027,2965.33199521181
NCZ53,OUT035,3063.836378407886
NCM31,OUT013,2290.225189479871
DRB01,OUT017,3029.279812049545
DRF37,OUT046,3984.900397397416
NCF42,OUT049,2841.541731055023
FDF16,OUT018,2105.193263237653
FDB41,OUT013,950.6521520537584
FDR34,OUT013,3626.1513368668957
FDR15,OUT018,2261.5411902600317
NCV42,OUT019,-54.9011298629124
FDW51,OUT035,3481.732474557713
FDU36,OUT017,1703.8690607374945
FDX60,OUT049,1459.0928790178025
FDY03,OUT035,2026.6522699544416
FDW55,OUT045,3812.963237385962
FDT01,OUT010,1410.8626767088117
FDG58,OUT013,2520.380645772861
FDK21,OUT017,3976.453790914634
NCS41,OUT019,953.9364219266099
FDS10,OUT045,2796.9323341569634
NCT53,OUT046,2568.5250714799804
FDJ28,OUT018,2728.9000951509097
FDX44,OUT045,1409.2945963337954
FDT20,OUT018,476.95273745381405
FDO44,OUT017,1871.5540926370093
NCX17,OUT049,3701.579197455579
FDY01,OUT017,2000.2029165787028
FDJ12,OUT027,4742.179135088158
DRK35,OUT018,424.0600055951791
FDD47,OUT019,802.1363851524802
NCM53,OUT035,1858.3312275884937
FDO45,OUT013,1546.3750942155446
NCM42,OUT010,-109.3428940603253
FDE04,OUT046,2872.0125543602876
NCI30,OUT027,5240.898946392283
FDZ19,OUT013,2782.267909703608
FDW57,OUT013,2840.9114843928887
FDA25,OUT013,1753.9534273199067
FDT22,OUT046,1024.1399525659813
FDP51,OUT013,2001.1100697279146
FDD48,OUT027,3320.918665998267
FDY39,OUT035,3058.3078273296205
FDO48,OUT010,1629.3856307283627
FDD23,OUT027,4379.228938837861
DRN35,OUT027,2113.0433992144945
FDT01,OUT035,3479.471289128138
FDC20,OUT010,-892.5393550304833
DRJ35,OUT035,1193.1092174833118
FDB32,OUT046,1567.2206601218506
FDL24,OUT046,2773.406058563713
NCV42,OUT035,1959.8685675992997
FDZ46,OUT046,1772.2720523865103
FDC15,OUT013,2480.584391145301
FDD08,OUT019,-1122.6796975805382
FDY50,OUT049,1564.3496421346383
FDD36,OUT013,1980.2430293956465
FDG57,OUT027,2313.300043770672
FDL21,OUT018,564.3697435411698
FDN16,OUT027,3144.528582126105
FDJ09,OUT027,2235.143941315466
FDS01,OUT010,957.7553168662226
FDV33,OUT017,4166.344971257417
DRE12,OUT017,1913.7576276102973
FDR07,OUT013,1646.4605209405347
FDP48,OUT010,1066.3904531160524
NCB55,OUT035,1112.51416474167
FDQ08,OUT013,1145.957453918531
FDR34,OUT035,3783.644240563277
FDO33,OUT046,1812.7728866607392
FDP13,OUT045,701.6390481192747
FDX12,OUT049,3915.6971400726084
NCT06,OUT049,2703.76921804069
FDR16,OUT019,1556.5364711495508
FDE36,OUT046,2650.7216603569896
FDZ36,OUT049,3044.955456991377
FDV13,OUT045,1454.2088486378432
NCZ17,OUT035,804.30222491687
FDU56,OUT045,2795.5182417415963
FDM09,OUT035,2878.313860170383
FDV02,OUT017,2809.88368218441
FDS34,OUT018,1605.6107700593484
FDA11,OUT049,1688.043976877743
FDP09,OUT017,3418.9329325537606
FDB29,OUT027,3325.359813299219
FDT19,OUT017,2838.0364685256554
DRH15,OUT017,877.720029217912
FDY38,OUT046,3653.523795414217
FDF14,OUT027,3844.3088188447223
FDN48,OUT010,-326.4043164162805
FDQ12,OUT013,3633.5140620314287
NCJ43,OUT045,2637.695765166089
FDE17,OUT019,583.6536987465752
FDB05,OUT035,3990.074672960535
FDH10,OUT045,2971.8818520289706
NCR06,OUT017,853.2243964036284
FDU32,OUT018,1692.2624786077067
FDD56,OUT049,2875.554157113516
FDO36,OUT018,2584.396418723369
FDH16,OUT010,-354.18567330304734
FDX10,OUT018,444.00374030167285
FDZ37,OUT017,1605.645287037796
FDU31,OUT010,1576.7177726628365
DRC49,OUT049,2345.288106701465
FDL15,OUT045,2375.599100245182
FDN32,OUT019,1131.3120596107287
DRH59,OUT027,2658.257474680797
NCU29,OUT049,2438.98604799427
FDR37,OUT019,1124.300064742877
FDS14,OUT018,2220.717791194714
FDU02,OUT027,4947.950152706651
FDJ08,OUT035,3152.8390556307063
NCZ06,OUT045,3829.7795923656836
FDO31,OUT049,1529.0814119030354
FDH31,OUT018,1410.5829598773244
FDS58,OUT017,2677.660558487812
NCA53,OUT027,2293.6291031604014
FDF50,OUT046,3078.0291934468178
NCW42,OUT049,3537.68776386583
NCQ17,OUT045,2372.3564553703845
FDK51,OUT018,3821.1707003464267
NCW41,OUT010,589.7216568821501
NCR29,OUT017,1055.9256204071316
FDB08,OUT019,628.386789143985
FDA40,OUT027,2886.778146331455
FDL14,OUT018,2290.814443847928
FDB47,OUT046,3232.6172621451406
FDO03,OUT035,3730.8856511472004
DRK13,OUT019,1182.897525053949
FDX13,OUT010,1964.3340905473574
FDF52,OUT046,2869.6285920508703
FDT11,OUT013,3049.0163952773446
FDB08,OUT013,2579.349313674487
FDQ28,OUT018,2242.8983781132
FDD29,OUT045,3860.1319314120983
NCQ29,OUT027,5425.705120001314
NCO02,OUT013,1129.9006098835487
FDR56,OUT010,1209.6720687643578
NCM54,OUT049,2097.5733457850383
FDP51,OUT035,2075.659100709933
FDT38,OUT013,1456.518574890961
FDZ20,OUT018,3660.1316134405333
FDJ53,OUT013,1993.0398371781969
FDX13,OUT049,3961.5231245634695
FDP58,OUT035,3546.840939262442
NCK31,OUT019,-938.4988691402739
FDA35,OUT018,1764.5236071514648
FDV37,OUT018,2880.6792904594777
NCO07,OUT027,4742.083805570626
FDA20,OUT045,2872.44357366905
FDZ59,OUT035,2838.171643427447
NCY17,OUT017,847.4236610614496
FDQ28,OUT035,2617.6894908764257
FDV35,OUT017,2542.4721195022
FDQ36,OUT013,710.0297368657451
FDD34,OUT018,2324.358271716446
FDK51,OUT045,4043.0753988863207
FDV31,OUT035,2889.98309523847
FDR04,OUT035,1731.717441021296
FDR14,OUT049,1066.6418548548877
DRC36,OUT010,888.3731770228527
FDE39,OUT019,96.38611604824746
FDP57,OUT049,1810.6426909895579
FDE57,OUT046,2255.3480125159085
NCN18,OUT046,1732.719938693823
NCQ05,OUT018,2084.8111651007457
FDW47,OUT035,2096.2947004078433
FDV46,OUT035,2357.6783713218033
NCP29,OUT045,990.965365949183
FDE09,OUT018,1547.442668340447
NCU06,OUT027,4965.708864953416
FDT19,OUT010,855.6932166825796
DRF15,OUT017,2505.4660174684923
DRI51,OUT013,2699.45038380937
NCX54,OUT013,1723.1267220703755
DRE01,OUT013,3728.9648492054216
NCB07,OUT045,2969.3880602019462
FDU50,OUT035,2018.432866425746
FDG40,OUT035,827.4459640741143
FDW10,OUT018,2491.6129236381275
FDX51,OUT013,3131.150985401048
NCP17,OUT045,992.0137070359639
FDP21,OUT035,3146.0045432930156
FDL04,OUT045,1653.3118026737895
FDV23,OUT013,2007.8465639155877
FDF24,OUT046,1416.8619376885683
FDH56,OUT027,3323.3127348917665
FDB51,OUT049,1181.9559806874493
FDI58,OUT027,3033.051362079626
FDR20,OUT013,935.1081612625454
FDC51,OUT018,1769.3506195798304
FDB16,OUT027,2867.900457225288
FDE40,OUT049,1189.0532839228003
NCM17,OUT035,925.5370076226754
FDU56,OUT035,3057.7252199975405
FDS32,OUT019,436.8582700615532
FDX02,OUT049,3588.603038468466
FDT39,OUT027,3913.2782071442216
FDE35,OUT017,1146.329472909699
NCI42,OUT019,1406.8541390218893
DRL23,OUT046,1720.1972885554583
FDA10,OUT046,1944.0137970850717
FDA11,OUT013,1627.204884647955
NCM06,OUT046,2421.6074704092466
NCT05,OUT035,4100.84384646213
NCQ02,OUT010,1024.292001816826
NCY06,OUT049,2162.4504860522416
FDY56,OUT035,3684.1745256754616
FDL02,OUT035,1890.096539856435
NCI06,OUT035,2931.317552997319
FDQ14,OUT045,2333.6138480005875
FDQ12,OUT017,3661.896498090523
FDP36,OUT046,858.3826613873899
FDK21,OUT027,5321.135337615633
FDO40,OUT045,2304.575875011875
NCK54,OUT019,86.24634823340409
FDY09,OUT018,2529.13694700307
NCW30,OUT049,4108.613859537636
NCC55,OUT027,2096.257729235456
FDE58,OUT018,1609.2135306288299
FDR39,OUT013,2925.7027700188683
FDU28,OUT049,3070.3960568446914
FDH08,OUT017,3661.564494663863
FDG35,OUT045,2742.2110340267755
FDG22,OUT049,839.5107138915977
FDC34,OUT035,2644.299682705335
FDP15,OUT018,3654.3234286410247
FDK34,OUT010,1827.189411562365
FDU45,OUT035,2077.8574183342917
FDQ04,OUT027,2172.486873741687
FDX22,OUT018,3064.612529489468
FDB45,OUT017,1816.7071511854926
NCH43,OUT027,4781.836774967602
DRE60,OUT046,3435.555085465635
FDD17,OUT027,5095.518938666031
NCM54,OUT017,2125.77485105054
NCH55,OUT013,2068.0831603803917
NCT06,OUT017,2684.570476567632
FDA48,OUT027,4853.107951374252
FDY58,OUT027,4984.018197366926
FDO25,OUT045,3217.1564385047045
FDN50,OUT045,1554.8034456474759
FDH35,OUT035,2745.763907796045
FDK09,OUT045,3471.5712917304354
FDO16,OUT013,1435.8826738340488
FDW11,OUT045,1053.6955672840768
FDU47,OUT027,3693.2046825879524
NCQ42,OUT010,169.18931401041914
FDK55,OUT027,2924.17219463103
FDN08,OUT049,2015.236815548337
FDT57,OUT045,3639.1235493982363
FDJ12,OUT018,3022.3277854539
DRL59,OUT017,1030.6217773389199
NCN53,OUT046,665.9558314471923
FDO51,OUT010,-1030.6903560474052
FDK56,OUT017,3021.5106754716758
FDY12,OUT035,1094.8029307899435
